id,tweet
1388524667988692992,"Key decisions taken by CM @BSYBJP in the meeting with Pvt hospitals further reinforce govt's non-stop efforts to ramp up ICU beds, streamline availability of medical oxygen &amp; medicines. The collective effort of society, govt &amp; private sector will defeat this pandemic.  @JPNadda  https://t.co/V4CugT4SSP"
1388524667988692992,"Key decisions taken by CM @BSYBJP in the meeting with Pvt hospitals further reinforce govt's non-stop efforts to ramp up ICU beds, streamline availability of medical oxygen &amp; medicines. The collective effort of society, govt &amp; private sector will defeat this pandemic.  @JPNadda  https://t.co/V4CugT4SSP"
1389253871885635584,@priyashmita Modi hai to Oxygen nahi!
1389420835316764682,@BSYBJP what’s the meaning in erecting barricades like this in the name of a lockdown? It not only inconveniences vehicular traffic in that 5-hr window from 6:00AM but is also a nightmare for an ambulance or emergency vehicle trying to reach a distress call. Pls get rid of them.  https://t.co/5denhPYDoj
1389894538840272903,@Usualleftfoot @RanaAyyub Hospital didnt say a word. When Tejasvi asked the agency from where they were recruited the workers were mum to answer
1388919923846483968,"@narendramodi Hello Sir,  Thanks for taking immediate action on oxygen plants. Please also check the Primary health centre's in Telangana state. Even there is no basic facilities available in government hospitals."
1389901934006521858,"@monikahalan @mfullilove @LowyInstitute @samirsaran @orfonline Indeed. With healthcare a State subject would love to hear Mr. Saran's views on capacity/capability building - who should be accountable for beds, eqpt, oxygen, ambulances, human resources ? Also did we miss a trick on vaccine sourcing ? If so, on which one and likely qty missed."
1388721328723619840,"So you needed oxygen cylinder and you directly contacted an opposition political party of host country for arrangements, instead of appealing to the govt of India.  I wonder if the Congress party has signed a secret MoU with you, like they did with China."
1389620592517685248,"""...did away with distractions such as... breathable oxygen.""  Hahahaha!"
1389119392454090752,Karnataka: 24 COVID-19 patients die due to shortage of oxygen in govt hospital   #Chamarajanagar #Karnataka #OxygenShortage   https://t.co/GhwG4IcCxa
1389805086340116480,@KTRTRS @TelanganaCMO @HMOIndia One of my friend visited to kondapur govt hospital for Covid19 test and they are asking to pay money for test at govt hospital and even not ready to do test without money. What is happening in hyderabad and we wants to know.
1389229191179096065,Medax hospital in Bengaluru running short of oxygen again. After the SoS a few cylinders came in as a temporary relief from volunteers. Nothing from govt yet
1388467782501605377,No hospital visit  #ResignPMmodi
1389711770575458306,"For ICU ventilator bed: 1.7 lacs, is this a scam/ reality? request   @Tejasvi_Surya @Randeep_Dev @BbmpsplHealth @BbmpJc   @WFRising @panathurjyothe1: Pls help!!! Enlighten us with the reality as well sooner, so that more lives can be saved, it's really shocking , pls do something  https://t.co/GY2swnE92f"
1389120757335162883,@BSYBJP @CMofKarnataka @drashwathcn @mla_sudhakar @nimmasuresh @Tejasvi_Surya @BBMPCOMM @DHFWKA @PCMohanMP govt shld form a group or committee with IAS or IPS for every need in terms facilities in covid times like oxygen medicine ramdesvir beds etc incharge of war room dey shld
