id,tweet
1389841677439750152,"@BLRSmartCity_MD @MoHUA_India @SmartCities_HUA @SCM_Karnataka @DULTBangalore @BBMPCOMM @BBMPAdmn Respected Sir,  Please could you ask the concerned authorities to hurry up the work in Bowring hospital road? Causing major inconvenience as ambulances cannot use this road and people residing here cannot take their vehicles out. (Been 3 days) #Bengaluru  https://t.co/EWAQ6To7Kz"
1389841677439750152,"@BLRSmartCity_MD @MoHUA_India @SmartCities_HUA @SCM_Karnataka @DULTBangalore @BBMPCOMM @BBMPAdmn Respected Sir,  Please could you ask the concerned authorities to hurry up the work in Bowring hospital road? Causing major inconvenience as ambulances cannot use this road and people residing here cannot take their vehicles out. (Been 3 days) #Bengaluru  https://t.co/EWAQ6To7Kz"
1388937412483551234,#Covid #CovidIndia #CovidHelp #COVIDEmergency #COVID19India #Ventilator #icu bed required URGENTLY! @thevirdas @HaramiParindey pls help!
1388880604666556417,@CovRelief in urgent Need of oxygen bed in Ajmer Rajasthan for covid positive patient aged 80 years.
1388400068290498560,@murugav73406045 Checked private hospitals too. They don't have stock for 45+.
1389902613785858053,"@lifestyle_ie @IndianExpress @Tejasvi_Surya , diverting chamrajnagar tragedy and other murder by govt to a communal politics isn’t the solution. You &amp; your govt are equally responsible for every death due to shortage of Oxygen or Medicine anywhere in Karnataka #DiaperSuryaExposed"
1388333436239110148,"@nisanthpalliya1 @robluka10 @SitaramYechury Kerala doesn't need Oxygen just like why Odissa, TN, West Bengal don't, they have enough production capacity from Fertilizer plants and from new plants set up. Odissa and West Bengal too provided additional oxygen to Delhi because people from 5 states get admitted there."
1389541243550670850,@LokeshK_AD @Venkat941 Geliste haters ki heart attack vacchi potharu asale hospital lo beds levu ani devudu ila chesadu 😌😌😉
1389140835795537924,BjP Oxygen failure  Chamarajnagar  Becomes  Yamarajnagar #ResignSudhakar  https://t.co/5aDy5bS7Zf
1388728503684636680,@Philips I wish to order an Oxygen Concentrator from your company. How can I do that? Unable to find options on your website to directly place order for one or even reach out to your sales team to purchase one.
1388486146859147269,@Wolverin81 @ArvindKejriwal Watch from 50 seconds onwards. Delhi Health Minister @SatyendarJain says Oxygen Production is ZERO in Delhi. What was Govt doing @raghav_chadha ? Even Assam put up 8 plants! All @AamAadmiParty Govt does is rave &amp; rant &amp; whine !!  https://t.co/2oVWrUyntq
1389239813837045764,@TandooriCutlet Nothing in Bangalore. Covaxin being sold for 1350 at Manipal hospital shamelessly
1389988191340359680,"@Abhi03304793 Please help  AB+ Plasma Needed   Patient's Name - Abhishek Srivastava Gender - male Age - 38 Hospital - Metro hospital  City - Preet Vihar , Delhi Blood group - AB+ve Contact person - Pratham Contact number - 9565039269"
1389240970630340608,Another Bangalore hospital puts out sos for oxygen. A hospital that had put out a similar request earlier is yet to get help.  https://t.co/OabytmyQyf
1389880189321023489,@UrbanXpat but didn't some BJP minister/MP say that Cows exhale oxygen
1388590832589094912,Kejriwal laments deaths in Batra Hospital due to oxygen shortage; pleads with Centre  https://t.co/jv6cYxiwgJ
1389546752706031620,"@dhanyarajendran Ok. The reason for asking is that approximately 4% to 5% of active patients seem to require oxygen. (this from the health minister).  KAR has 4.5 Lakh active patients which come to about 20,000 patients requiring oxygen. +  https://t.co/P6XbjKz3BU"
1388371269830074371,a baby 15 days ago &amp; was looking for a oxygen bed!! Did she provide help to her?? She could hv reproted but also used her influence/connect to find a oxygen bed...Or are  you guys waiting for more dead bodies to increase your TRP!!!! WAKE UP!!!!
1390154478574211078,@Tejasvi_Surya @AshwiniMS_TNIE @BSYBJP @mla_sudhakar  Navodaya hospital in Raichur is running out of oxygen. Patients are being asked to shift out. Oxygen availability only till 10.30am. please help
1390172138703790080,Help him guys. Hospital lo food asalu baledu anta. I have done my part. It's ur turn
