id,tweet
1389587889571332096,"@hareshdudhat #sos #COVIDEmergencyIndia  ICU bed with bi-pap machineyashika+919879626850AhmedabadArchana Khanna""already in Hospital name- DEVASYAM CHILDREN HOSPITAL place-  Emergency 89-90 spo2 @AmitHPanchal @hareshdudhat @AmdavadAMC"
1389587889571332096,"@hareshdudhat #sos #COVIDEmergencyIndia  ICU bed with bi-pap machineyashika+919879626850AhmedabadArchana Khanna""already in Hospital name- DEVASYAM CHILDREN HOSPITAL place-  Emergency 89-90 spo2 @AmitHPanchal @hareshdudhat @AmdavadAMC"
1388519242329325575,Its all fake! People under 30 years who had their life ahead are dying! What was the government doing sitting even after 1st wave? Why don't we have enough oxygen plants created? Why only now there are war rooms created? Does it always come to this criticality?
1389439763598303234,"ಆಕ್ಸಿಜನ್ ಪೂರೈಕೆ ವಿಚಾರ: ಮೈಸೂರು, ಚಾಮರಾಜನಗರ ಜಿಲ್ಲಾಡಳಿತಗಳ ಮಧ್ಯೆ ಕೋಲ್ಡ್ ವಾರ್!  #Oxygen #DistrictAdministration #Mysuru    https://t.co/xEMeWizpwW"
1388905667646287875,"@kunal_khole @pcmcindiagovin Hello sir, Do we need to visit earlier than our allocated slot? What's the process at New Bhosari hospital?"
1388552409014620164,"16 Covid Patients, 2 Nurses Die In Fire At Gujarat Hospital | Just The N...  https://t.co/oDRawY3E6P via @YouTube"
1389448214831501315,Require Oxygen Concentrator for my Cousin need to shift from Hospital to home. Any verified leads? @samyuktahornad @DanishSait
1389258248537051140,@Ravi_LA @BJP4Karnataka how come m.jain hospital in girinagar has booked for vaccination till June 1st when everyone is struggling? Something fishy.
1389991955648573441,"@atti_cus In both States they want the oxygen received from Muslim countries..  All RW are okay with petroleum items from Muslim countries..but they are against Indian muslims, being citizens of this country, exercising their fundamental right od working for their living."
1389825074442637312,"@mepratap Why don't you have the capacity to bring oxygen from central Government to Karnataka state quota alloted quantity of oxygen to the state, being MP ur struggling understand the situation of other hospitals and common public"
1389843692316360709,Hospital Attedant (Male): South Eastern Railway is inviting applications for the recruitment of following posts: Engagement of Para-Medical staff on contractual basis is enclosed herewith for information. The matter is to be published in the leading News…  https://t.co/OGl6tHyxS8
1389827416764260359,@AshwiniMS_TNIE O +ve Plasma required*  Patient Name: Syed Sareem(29) Hospital Sri Sai Ram Hospital Hulimavu patient on oxygen cylinder: Yes  7.covid test done :+ve attender mobile: 9880228910 Ayesha  11. SRF id no: 29525117372730 12. BU number : 795041 Pls.pls help!
1388806108706349057,@ndtv Take the oxygen from peepal tree as suggested by the state govt...
1389841289277890561,Contact this number for Oxygen Concentrator/Cylinder in Bengaluru. He is located in Basavanagudi.   +917892810005  Verified 11.30 AM 05/05/21  #OxygenConcentrator #CovidHelp  #CovidResources
1389983566713344000,"Government Sets Deadline For New PM House Amid Covid Crisis @narendramodi @PMOIndia @BJP4India @RSSorg is this really so important when people are dying with lack of beds, no oxygen no vaccines? Route the money and build 20000 hospitals in the country 🙏🙏  https://t.co/o0fk0hcsFQ"
1389959798653788168,"@SreenivasanJain @SukirtiDwivedi Can there be anything worse than this? Cry India.  No, we cannot blame the staff here.  We know the tremendous pressure HCWs are under. Every single death due to lack of oxygen, medicines or beds/ICUs should be treated as murder and the government held responsible. Shame!"
1389845312940830731,@LoGoKaKya @vijayshekhar @rohithbhat The applause is for the nursing staff of Mgl and Manipal no who have volunteered their services for hospitals elsewhere ..
1389474837463126016,"Dr. Sheetal Chaurasia, Consultant - Pulmonary Medicine, Manipal Hospitals, Whitefield, shares her insights on the steps to take if a person tests positive for COVID-19 between two vaccine doses. Read the article to know more!  https://t.co/Dq6xP6BR1q #ManipalHospitals #YourManipal"
1389950081353224199,@CMofKarnataka @narendramodi @IAF_MCC Do not follow what other states did and failed. this model of fetching oxygen did not worked and still people are dying.   We need to make hospitals self sufficient to produce oxygen - where ever possible and we need to make that possible at WAR footing.
1389656943334019073,Officers in charge of oxygen supplying agencies in Bangalore.
1389462494821830659,"@IndiaToday High time BJP forgets the election in Bengal and concentrate on governing the country. Supply us the aid that came from Saudi Arabia, the US and 40 other countries. Please distribute the oxygen and other medical supplies to the north, south, east and west of India. Many are dying"
1389921582085152769,"@DGPHaryana @cmohry @PMOIndia @ANI @UNHumanRights @hrw yes yes Mr.DGP. while enforcement of strict lockdown please don't torture/beat hapless people on the road instead focus your team's strength on enhancing oxygen support,bed allotment for patients,black marketing prevention"
1389371962611310597,"Please do not blame doctors,nurses/medical staff at hospital,yes they are doing their best under lot of stress/psychological pressure during COVID-19 duty, they have not visited their home/not met their families for weeks still struggling to save people. PLEASE DON’T blame them"
1389806854759280644,@aajtak Or jo tumahri gandi rajaniti se mar rhe h Sirji unka kya?  Oxygen ni mil rhi bed nahi mil rha h logo ko.. kya wo apno ki sahadat bekar jaane denge.: katayi nahi agli bar election me sabka krenge wo log..
1389442323696652290,"@PercipientCap @DushyantKrishna @kushanmitra Yes, it does. But it will not change the peecentage of oxygen in the atmoshphere. Moreover, who need medical oxygen, will have to administered medical oxygen even if he is living between of Amazon forest."
1388737313031684098,@rssurjewala @INCIndia The Prime Minister should hold a open press conference and speak to the people of India. We want to ask questions to Modi. Why is India not prepared to handle Covid? Why BJP did not build Oxygen plants after the first lock out? What about fighting Corona like a war.
1388911616863870978,"@narendramodi Sir plz consider that, this year, all the Padma Awards should only go to #Doctors, #Nurses, #Ambulance Drivers, #Crematorium workers and members of General Public who rose to the Occasion &amp; worked selflessly.  JAI HIND!"
1388850191109791753,"@TajinderBagga Vaccine, oxygen, injections, sufficient doctors and medical staff, hospital beds ka nakli waade karne walon ko bhi"
1389264199621046272,"@sadhavi Sorry madam. One of the greatest tragedies of post-independent India has been the current fate of whole of India. The unspeakable horror of Covid-19 with people dying for the want of basic medicines, oxygen, hospital beds. How can anyone say something else is a greater tragedy?😲"
1388789938376691712,@salonayyy @ABPNews ABP news-Dimaag toh hai nahi ...class toh rakho! This is news?Like this?This reporter is insulting people who are struggling for oxygen! Rot in hell !!  International media should show #CheapnessOfABPnews  #BBC #CNN #NDTV #Wire #ThePrintForeignAffairs  #ResignModi
1389453889175375872,Kyaaa chu government hai yr.. Rich ppl can easily get oxygen but middle class n poor ppl are suffering to get oxygen cylinder for their loved ones..  Illiterate ko power doge to yehi hoga
1388820649100075010,@CovidPlasmaIn  @HyderabadCovid  @covidplasmabank  @ntrtrust  Hyderabad   Name : kankanala ratnamanikyam Age:70 Hospital name: KIMS Kondapur (patient IP 212000908) near RTA office  O+ve ( any group is compatable)  Attendee name: K V Siva Rama krishna Attendee phone: 94901 65737
1389180120016031744,"We have an Member of Parliament requesting for Oxygen here,  wake up people! Hey @BJP4Karnataka @BJP4India @narendramodi @AmitShah @drharshvardhan  where are you people??"
1389736563110674432,Need ICU + Ventilator bed EMERGENCY Patient : Shivakumar D Age : 42 Spo2 : 60%  He is only earning members of family and two childern and wife dependent on him  SRF ID : 2952511841352 City : Bangalore south Tried calling BBMP many times @SonuSood @BBMPCOMM @Tejasvi_Surya @SOSBJP  https://t.co/rHIYiEfumj
1389162868570935296,"Need oxygen concentrator for rent in Bengaluru, @SubhadipNandy16 @RajarshitaS can you please find for my father!"
1389505391940104195,@SonuSood  Sir great service by arranging air ambulance . You are great sir
1388883732220710918,@Kapil_IAS @Dm_Motihari My friend’s brother got hospitalised in Sadar Hospital today with COVID complications but oxygen flow meter is unavailable and he is struggling to get the oxygen. Pls Help. No beds available in Private Hospital here.  Phone: Priyaranjan Sagar (8076994787)
