id,tweet
1389870944454209537,"@Javedakhtarjadu Yes sir. Just reading that sent my head reeling. In the time of crisis they are spending tax money on something which makes no sense. We have requests from many parts of UP for beds, oxygen and icu and they are setting up a cow help desk. I am aghast."
1389870944454209537,"@Javedakhtarjadu Yes sir. Just reading that sent my head reeling. In the time of crisis they are spending tax money on something which makes no sense. We have requests from many parts of UP for beds, oxygen and icu and they are setting up a cow help desk. I am aghast."
1389616673154428933,"Emergency Needed O+ Plasma Patient Name: A Samba Siva rao Age : 60 Years  Sun Shine Hospital, Secunderabad  Ph : 9491442222 #PlasmaDonor #SOSHyderabad #plasma #covidresources  @RRRMovie @SureshProdns @santhosh_veejay @SonuSood"
1389627645680308225,Thank you @Tejasvi_Surya and team for great execution of responsibility and bringing out the hospital bed scam. 🙏🙏 #bedscam #covidbedscam @PMOIndia #savepeople
1388475339743981574,"@nathan_archana @peakbengaluru @iamkash_kr @srinivasiyc @prajwalmanipal @vimoh @oxygenblr Update: patient got bed in Ramakrishna hospital, thank you all."
1388354347470184459,@ANI need urgently oxygen cylinder in dwaraka please help
1389194037060456457,@srivatsayb The govt will never accept the shortcomings. We should live stream from every hospital the number of deaths due to lack of oxygen and put it out there for the world to see. Only then will these crooks accept the fact and show some humanity!
1390180101992509441,Sharda Dhiman Age:61 Gender: Female Current SPO2:85 Current hospital: Civil hospital Roorkee on oxygen bed Attendant Name: Shweta Dhiman Requirement: ICU/ Ventilator bed in Roorkee/Dehradun/Haridwar/Rishikesh Please help sir @SonuSood @srinivasiyc @bhumipednekar
1389317195180781568,Looking for bed with Oxygen  in Bangalore. Please send some verified leads.  #bangalore #COVIDEmergency #VentilatorBeds #ICUBedSOS #covid #bengaluru #help #emergency @manojkumarp
1388426743191531521,"@PTI_News Let me help you to report this incident ""Eight COVID-19 patients murdered due to oxygen shortage at Batra Hospital in Delhi: Official"
1389447711196278790,@Jasminbhasinfa1 @brownidli I called the bbmp helpline number he said only general beds are available The hospital number is busy.
1388413288514527234,@Equateall @bahardutt @UnSubtleDesi Facts Are Facts Bahar Ji  It’s In Public Domain   We Don’t Want To Dig.. But Ur Sister Going Everywhere Showcasing Ur Father’s Death As A Sorry State Of Covid Affair In India . That’s Y The Ambulance Driver Version Was Sought .
1388799946220969989,"#COVID19 Hospitals, Bed/Oxygen/ICU Availability Details: Bengaluru:  https://t.co/c1SY3odzQ1,  https://t.co/cWgq5s1Pbv . Pune:  https://t.co/VrX6BWL93g Delhi:  https://t.co/oYaan8Cs9b Nagpur:  https://t.co/oeCgeVXvu3 Chhattisgarh:  https://t.co/FLrOJOJgTI  #COVIDEmergency #BengaluruSOS"
1389181163814617091,@asifahmedapt @BanjaraThoughts Then eating the fish will give oxygen to humans
1390029974371934212,"@urvish2020 PM - HM is election fund collection incharge , RBI governor is health Minister,Nadda is Dharna Incharge... Imrati is Rahul Gandhi’s twit in change, Piyush Goel is Oxygen train video grapher - what a government!!! How can we fight Corona ???"
1389494236647616513,@BBMPCOMM urgent help on oxygen bed for 35 year old oxygen sat 76%..please help...covid report is pending..so hospitals are denying admission..please help urgently
1389092406490898435,@shilpi_jc @iA3Hi @DunzoIt @Pentropy @palakzat @CreatorsOfProd This contact only deals with oxygen concentrators for sale. please do not spam.
1389638324361383936,"@TheAhmedShariff @Tejasvi_Surya Building a System will take 30 mins. Training medical staff to use it will take at least 1 month. Or at least 5 IT support guy must be there for 24X7 coverage, in each hospital to update the bed status. Should be feasible. The IT person can be a watch dog too, in case of corrupt"
1389862581108576258,@CRUSSSSI @JharkhandCMO We got our vaccine shot at Raj hospital.. Today 100 slot was opened in cowin.. But now they are out of stock
