id,tweet
1389560766999658497,"@ChennaiIPL @GiveIndia @PhonePe_ Jusy a question, from where these phonepe is procuring oxygen?"
1389560766999658497,"@ChennaiIPL @GiveIndia @PhonePe_ Jusy a question, from where these phonepe is procuring oxygen?"
1389495828423659520,A forward claims St John's hospital in Bengaluru has added more beds. BBMP Commissioner has debunked this:
1389228858474442754,Donate Empty Oxygen Cylinders at the Earliest. Returning them can save many lives.  #quantumgully #qg #qgbangalore #qgdigital #bangalore #savelifes #india #fightagainstcorona #oxygencylinder #oxygenshortage  https://t.co/N2l2QAkuRu
1389451473944150016,@AabidMagami Just need to change name of nitro to oxygen
1389626607791263749,Atleast one that came in that oxygen express deputed by piyush goyaljee
1388889115475677184,"@RajGovOfficial guidelines for arrival by flights into the state says RTPCR negative report within last 72 hours, from swab collection is must. But, now a days due to queues at hospitals and labs it's taking 48-72 hours and many times more than that for getting test report itself"
1389521427360067586,"IAF’s 100-beds to add to #Bengaluru #BBMP capacity. Unlike private hospitals, all 100 will remain with Govt for allotment. 🙏 @IAF_MCC. @PCMohanMP @JoshiPralhad @BBMPCOMM @IAF_MCC @oopasani @NammaBengaluroo #COVIDEmergency #COVIDSecondWaveInIndia #OxygenCrisis @writetake"
1388763079807094785,It's emergency  Patient oxygen level is dropping 74 admitted in GIMS Gulbarga Required ICU ventilator -contact +919731865567 +919108678607 @PriyankKharge @UmeshJadhav_BJP @KaneezfatimaMla @KhateebRiyaz @GovindKarjol need a help please respond
1388363260219445252,@UnamPillai 9824344554 Vijay Shalby Hospital Plz Check
1389179046949392391,ಆಮ್ಲಜನಕದ ಕೊರತೆಯಿಂದಾಗಿ ಸಾಯುವುದು ಕೋವಿಡ್ ಅಲ್ಲ...! ಇದು ಕೊಲೆ...!  Dying due to lack of oxygen is  not Covid....! It’s murder..  @BSYBJP  @mla_sudhakar  @drashwathcn
1388774354477993984,"@GabbbarSingh Yes it helps. My father was in hospital for 6 weeks  incl post covid complications. He required 3-5L oxygen flow at time of discharge to home. After every exertion, oxygen levels drop to 80, so oxygen concentrator helped. He required it for 2 months tapering usage gradually"
1389556899402506240,"Horrible Days ahead for INDIA catastrophe worsens , People are dying on Roads ,Why hospitals claims No Oxygen or Beds left ??  #RIPGovernment #SavePeople #SaveLives"
1389109853151391745,"""Troops were brought in to deal with the emergency. The measures employed included entry into private houses, stripping and examination of occupants (including women) by British officers in public, evacuation to hospitals and segregation camps.. (2/3)"
1388302308497182721,"@ChetanAhimsa @INCIndia Mere allocation doesn’t  help  We want the results   What are the status government hospitals?- pathetic  Then where did the money go? Looted??   We sew last year how infants died without oxygen in UP  Ayushmann insurance is a big flop, only money went to insurance companies"
1388948382245265408,"@dfgillie Hello. Thanks a lot. We are managing. It is a horrible situation here. No hospital beds, no oxygen, no testing. Just deaths all around. Hunkered down at home. Hope you are all fine out there. Have a great week."
1389398345391562754,"@TwitterIndia @TwitterLive @editorji @drnavindang Hospitals are charging bomb for oxygen n medicines &amp; COVID care. Need a strict law in place to cap d cost immediately. Else people will be looted amidst fear. @MoHFW_INDIA @PMOIndia @narendramodi_in @dir_ed @CVCIndia @ACTIndiaOffice WONDER WHY ACT INDIA, CVC, ED are quite here."
1388484515325104131,"#Oxygen #Delhi  Oxygen Refilling available 24x7  Agarwal gas, plot no 155, khasra nmbr 3/4, pooth khurd, delhi 39, nearby peturam restaurant  9910138604 - call / whatsapp  This is 24/7   Verified ✅"
1390131554807021568,@rajivtango When ur fav state govts are busy leaking the oxygen supplied!   And ofcourse when the same M sells his same SUV twice to buy oxygen :). Advertisement to banta hai !!  https://t.co/pIpTswmX1G
1388927578136739842,"Name :Anjana Chandra Disease : covid 19 Gave birth to a baby yesterday.( Lost husband 3 days ago) Oxygen level 60 Required VENTILATOR in safdarjung hospital Delhi  9540002142 9868368603  If anyone can help , please call on these no.s immediately...... Save a life @SonuSood 🙏🙏"
1389617756371230720,"The farm laws that have been passed are geared to make farm produce and essential commodities subject to the same forces that are today impacting oxygen cylinders; medicines; beds and vaccines.  Left to their own devices, market forces are driven by raw human emotions. 2/4"
1388749600819879937,@104_GoTN *Details Needed* 1. Name:Chittybabu Govindhasamy 2. Age/Gender:58/Male 3. Phone No:9894724952 4. Area/District:Vaniyambadi 5. RT-PCR (Positive/Negative): Positive 6. Name of the Hospital (If admitted):Not admitted 7. Current requirement (Beds-Normal/Oxygen/Ventilator):  https://t.co/TT823vZBob
1388480368798433284,Request from a friend: ICU (with ventilator) Required in Delhi NCR  State - Delhi DELHI Date of Request - 01 May 2021 Mrs POONAM Age 60 Female Oxygen Level 79 without oxygen cylinder  Contact Person - Priyanka Mobile No. 8750304170   Request help.  @AdityaRajKaul @srinivasiyc
1388816141305278466,"@SoodFoundation  @SonuSood   Helo Sir, needed oxygen support urgently in delhi..pls help either with oxygen concentrator or oxygen cylinder... Sp 02 down to 80.... Looking for hospital bed.. without luck...pls help"
1388978961456144385,"Yes, requested in WhatsApp, if possible kindly check in other hospitals as well"
1389969528793100289,@myogioffice @myogiadityanath Private hospitals me vaccine drive kyu gayab ho rakhi hai 01 May se ?
1388381501461385220,"""Here's a Doctor fighting war against pandemic like a true soldier""  In his Hospital:  FREE: Treatmnt for 60 COVID +ve daily FREE: 30 O2 Bed FREE: 30 ICU Bed FREE: 4 Ambulances FREE: Daily 3 times food for 100 people  Salute to Dr.Sridhar, Kumar Hospital, Tiptur  #IndiaFightsBack  https://t.co/L6OJ4znmxx"
1388997023370813444,"@drharshvardhan @narendramodi @JPNadda @AmitShah @BJP4India If you are done with elections please focus on oxygen,  medicines and above all health infrastructure"
