id,tweet
1389803961717194752,"@RajatSharmaLive @ArvindKejriwal  @ManojTiwariMP @sambitswaraj ji ,aapase anurodh hai ki ""ek body postmortem ke liye admit hai rammanohar hospital me 2 din se , kindly do favor to examine fast and update to family.  Patient Name:jeebachh My contact :9844861224"
1389803961717194752,"@RajatSharmaLive @ArvindKejriwal  @ManojTiwariMP @sambitswaraj ji ,aapase anurodh hai ki ""ek body postmortem ke liye admit hai rammanohar hospital me 2 din se , kindly do favor to examine fast and update to family.  Patient Name:jeebachh My contact :9844861224"
1389971962655436801,@amitmalviya UK variant which has spread from Punjab and farmers protest need more oxygen..pl check Punjab oxygen consumption..or maybe due to polluted air in Delhi
1389863910291886080,"Can we think something of this sort out of the box, in fact at our city Auto’s can go faster than ambulance ⁦@CMofKarnataka⁩ ⁦@BBMPCOMM⁩ ⁦@CrGundanna⁩  https://t.co/8I557BDyW0"
1389592702166061056,"In spite of many attempts, BBMP has still not been able to allocate them a free bed.  Would anyone be able to support N to pay the hospital bills? I can provide more details and make the connect (2/2)."
1389200441045520392,What an amazing promise @BSYBJP had made. Center and state is ruled by same party it will be like a Double engine train will run fast?  It’s running so fast on the people of Karnataka. 24 dead without oxygen in hospital.  @DrPushpaAmarnat @VVKashappanavar @BYVijayendra
1389937469483671554,"@AHindinews Yeah correct. Oxygen, Tankers, Medicines, Vaccines, Temporary Hospitals, Doctors, Nursing Staff that should be provided by center. Meanwhile @AamAadmiParty government will create team on @Dream11."
1389732461853040641,@sujoy_sikdar @BBMPCOMM @MoHFW_INDIA @drharshvardhan @BSYBJP I understand the remaining stocks were withdrawn by BBMP asking private hospitals to procure directly from makers. Instead they could have asked private hospitals to finish stocks and for further requirements place orders directly. Is this not a ploy to overcharge?
1389777578236387329,"@RemaNagarajan ₹85 crore statue in Bengaluru, when large parts of city don’t have public hospitals!  https://t.co/xKmqH8HgLe"
1389852395836821505,"@bainjal Try breathing upside down, you'll get oxygen."
1388392494648471554,@praddy06 @YouTube Actually hospitals suggesting the same is the problem…
1389799433974386689,"As of May 4th KA ministers incharge Jagadish Shettar @JagadishShettar Oxygen   Dr C N Ashwath Narayan @OfficeofAshwath Remdesivir, Aravinda Limbavali @ArvindLBJP BBMP war room Basavaraj Bommai @BSBommai, R Ashok @RAshokaBJP Bed CM  @CMofKarnataka, @BSYBJP #KarnatakaFightsCorona"
1388418129919823872,#Oxygen #OxygenConcentrator #DelhiCovid #DelhiNCR #DelhiSOS #SOSDelhi #CovidIndia  #Verified  Oxygen Concentrators available in Delhi Verified
1388728027685687296,"✓ @RCBTweets will financial help hospitals via Give India for oxygen support. ✓ @RCBTweets will wear Blue jersey in one of the matches to pay tributes to frontline workers. ✓All the money which comes from auctioning players jerseys,will be donated.  ನಮ್ಮ RCB❤  #RCB 🤘🙏  https://t.co/5JWXyoTMo0"
1390121522409267204,@SonuSood @paramspeak my brother based in Kolkata got positive. His oxygen level is falling down below 94. Any leads of some hospital ?
1388431078512336898,@AdityaRajKaul @ShashiK_Sharma @TabeenahAnjum @swativashishtha @RJ_Purkhaa @ashokgehlot51 @SachinPilot Please call/message Vivekanand swasthay sewa samiti hospital  at *9413378691*. (Last verified: 40 minute(s) ago) Let me know if this is not helpful
1389637363198926848,@owl_trades Usually when Apollo hospital slots are open for next day?? Based on your data.....
1388401334303428616,@dmuthuk @narendramodi Have you been to his hospital?
1388488262914772993,@drkafeelkhan Common man lives are at stake. Still @narendramodi @ArvindKejriwal not learning anything from this disaster and still people are dying due to lack of oxygen.
1389142026260652033,@TOIBengaluru please name that 1 private hospital
1388919048964956160,"@indiantweeter 50K for 24/7 support for a week boils down to Rs 297/- per hour and responds within a minute! Most private hospitals charge Rs 500 for OPD that &lt;10 mins of doctor's time in most cases, specific hours,excl. waiting time.  Respect the doctor. This is damn cheap! @DrAnuragAgrawa1"
1389301278191153156,Hk congress tho ventilator mein hain.besharam jahi ke sharam nahi aathi
1389025680025739264,"@drharshvardhan @narendramodi @JPNadda @AmitShah @BJP4India Good tweet....but this can wait. As a health minister pls provide adiqiute information on be- half of govt. Pls do tweet about vaccines, oxygen, beds, doctors, nurses etc"
1388799712904441858,"@timesofindia The claim that we have sufficient oxygen is statistically wrong. We have oxygen but it is for use in Industries, not enough for medical use and industrial use. We now stop industries to feed the hospital need"
1388398396088614916,@Soumyadipta She was lying. The ambulance driver has confirmed that there was ample oxygen in the ambulance.   She has lied before too - remember #RadiaTapes  her reporting during #KargilWar?
1389818275526107136,"@Tejasvi_Surya, @mepratap, Sir, I have an idea to face oxygen issues if there is commitment. Each MLA has to form a team of his own or member local body. Such members should personally visit on daily basis to the hospitals under their jurisdiction and get stock of the"
1389124139290529793,"God save those sisters🙏🙏...bcz Yogi may say why you have tried to give your oxygen, there is no oxygen shortage in any hospitals in UP."
1388743928925413377,@Jairam_Ramesh @IYC @DrSJaishankar Why don't the fellows deliver these cylinders to hospitals where oxygen is most needed? This video comes across as a stunt for publicity
1388782568426799106,"@_pratiksingh @drshalinisdiet @DivyaSoti ... Above tweet for oxygen bed, Delhi"
1388439901352472577,Oxygen in Delhi: A personal story  https://t.co/hIBUWDISrw via @scroll_in
1389471525527556097,"If those distributors give refilled oxygen back to hospital, then problem will be solved. I heard that two people died of oxygen shortage.  @BJP4Karnataka @CTRavi_BJP @DHFWKA @BSBommai @mepratap @Tejasvi_Surya"
1388425295452016643,"Last patient got admitted in Victoria hospital, blore. Contact no attached here. Heard one more bed ICU bed available. One hour old update.  https://t.co/vsGbtYDAaU"
1388430233196371968,"Shows the state of governance in Delhi by both Centre and Delhi government. if after such a many days people are dying because of lack of oxygen then this is murder, nothing else."
1388974810819031042,@CmNitish what a mockery of the citizen in your state.....today one of your ministers inaugurates a ventilator in Katihar Sadar Hospital and the staff denies saying that the Ventilator is not working.....Patient Name Kamaldeo Raut Attendant Rohit +91 70407 21142
1389267305293434887,"Requirement: Plasma B+ blood group Patients name: T.C. Thomas (Age 68) My name Aji Thomas (Age 39) mob: 9885643942 Hospital: Pace Hospital, besides Avasa Hotel, hi-tech city road, Huda Techno Enclave @RRRMovie @MythriOfficial #CovidHelpHyderabad  #covidhyderabad"
1389740716826402816,Karnataka State Govt led by @BSYBJP may soon require ventilator if the oxygen level continues to drop like this because of Karnataka State BJP party internal organs failure/conflict! #BBMPBedScam #BBMPFightsCovid19
1388378818029654018,"@OpIndia_com Why only for vaccines, why not for hospitals and crematoriums also. Why not for food, water, electricity and oxygen as well."
1389654824891813888,@Tejasvi_Surya Dear Tejasvi Please take control against BBMP covid hospital  and Govt private covid  centers. Then only Bangalore people lifes will be save
1389541014705221634,@whoisshobby Need a bed for Patient with Oxygen Requirement . Please help or provide leads!
