id,tweet
1389824669100900353,@msrbommanahalli @Tejasvi_Surya Can you please check why this phone number is not working for Bommanahalli zone. From past 10days I’m run around for 2nd dose of covieshield vaccine for my MIL.None of the hospitals have it. Can you please look in to this.  https://t.co/n5GEq01X3y
1389824669100900353,@msrbommanahalli @Tejasvi_Surya Can you please check why this phone number is not working for Bommanahalli zone. From past 10days I’m run around for 2nd dose of covieshield vaccine for my MIL.None of the hospitals have it. Can you please look in to this.  https://t.co/n5GEq01X3y
1389474613143367683,@MandiraShastri @RaghuramanMenon Just go near some hospital and see how namo magic is working
1389125140445761536,"CBI KNOWS WHO KILLED SUSHANT  #BREAKING NEWS  Film journalist #RajeevMasand’s condition critical, on ventilator after corona infectionGradually, his health deteriorated and the oxygen level went down.   @Mamta37780187  @RTQUEEEEN679  @IStandWithSSR  @mamta_kale  @_PreetiPandey  https://t.co/LJDNaevPBz"
1389477512464506882,"As cases requiring oxygen support increases, these kind of incidents are bound to rise in the next 2-3 weeks. We have seen how this is playing out in Delhi. Please plan for this situation @BSYBJP sir.."
1389231228751159303,@BSYBJP please don't tell lies on oxygen and medicines as in reality people are struggling to get them and if you need proof ask your Twitter handler to check Karnataka Covid and Remedisiver Bangalore tags you can see so many people looking for help from people not from Govt.
1388340317795995656,"@SonuSood  Need Oxygen Bed in Delhi Her Husband passed last Night, Please help her to save her Mother  Mrs Santosh Sharma 72 years Oxy - 63 without cylinder Covid - positve"
1388985359959158784,"@AnthSald @Piyush4India @RanjitOne @judedavid21 @kesava_ananth @ronaldrajanna @ChandyAnil @mujwords @PatriceLu3 @poonamkachandd @Trendsetting123 @rishibagree @aayeff1 @PriaINC @FreedaNicholas @PadmraniK @PadmajaJoshi @KT62779984 @mercy_vijaya @hussain2577 @INCTharoorian @bell_pauper @SujataIndia1st @kukk44 @Joyjiyo @priyankagandhi @ShashiTharoor @R1Ruhi @BatullT @MrsYNV @StayingReal0511 @PankajSinghBJP @MrsGandhi @smritiirani @republic @TimesNow @dna @RajatSharmaLive @IndiaToday @sardesairajdeep @spider_pravesh @asmatasleem11 @thesuniljain @JoeBiden @ABVPVoice @narendramodi @drharshvardhan @joerave @INCIndia Check out, piyush delivering oxygen promptly and properly, we need more now because, RSS, bjp, sanghis bhakts Ec, supreme court, and many more are running short of oxy."
1388739162451283972,"@Tejasvi_Surya @BJYM @appurv_gupta  @RubikaLiyaquat please help......  Need a hospital bed in bangalore ,  Oxygen is getting dropped to 86 🙏🙏  https://t.co/WUa8NOTQ5t"
1389541074276868099,"Many states are saying there is no shortage of oxygen.  Why not have more outlets to serve. It is heartbreaking to see people gasping for breath because we are failing to solve the logistics of oxygen distribution.    Fix it, take oxygen nearer to homes and communities."
1389117898526920707,"Guys humble request, Please keep check on Oxygen availability if your family members admitted in #karnataka government hospitals. Don't leave your loved ones to die due to lack of oxygen. @srinivasiyc @RahulGandhi"
1388330479569444865,"HCL tech, Infosys, Tech Mahindra set up hospital beds   https://t.co/nM90aySv39"
1388814831709417473,@rsprasad GOOD LESSON FROM MAMTA TO BJP MODI AMIT SHAH 1 BJP to Lose2024 if no free vaccine free beds free oxygen free Covid medicines from central govt to all Indians  2 BJP will lose MP Gujrat Karnataka  in next assembly election 3 PM cant win states with puppet BJP CMs
1389311072033722378,@InquilaabiBong How many hospitals were build up after 2014 ? How many ppl died world wide in 1st phase ? How much international support are we getting at this moment ?  Which states were the epicenter of covid 2nd wave ?
1388434568496177154,Why so many hospitals in #Bengaluru  have 45+ slots available but not for 18+? Why not just make it all 18+? Is there a reason to keep the slots still separate? #VaccineFor18Plus #CovidIndia @BSYBJP
