id,tweet
1388404537522675714,CRITICAL CONDITION.. Need Ventilator in Chhattarpur. Amplify and share leads. Tagging @hussainshabi so that she gets notified of replies.
1388404537522675714,CRITICAL CONDITION.. Need Ventilator in Chhattarpur. Amplify and share leads. Tagging @hussainshabi so that she gets notified of replies.
1389843562209038340,@Saksham02470243 (2/2)Covid results - positive  Preferred hospital with ICU and ventilator Attender no - 9880768433/8050201265 Relation to the patient - brother Srf id -  2952511465172 Bu no - 727003
1389166097203490819,Athreya Hospital chandrpura  11. Covid Result +VE 12. Prefer Govt/Pvt/Any Hospital ? : 13.what kind of Bed is required: Any with ICU Ventilator  14. Attender Name: Amit Srivastava 15. Attender Mobile No : 782983446 Spouse  17. SRF ID :2952511318027  18.BU number:61995
1388363443883835392,@VSounder19 @WeAreBangalore Thank you 🙏 in case you get any info about Sanjay Gandhi Hospital info about the CT scan do let me know please
1389800449847427073,"Going into the actual hospital building, climbed 4 storeys to the waiting room because fuck being in an elevator  https://t.co/bn8fbgYxSM"
1389267929649225728,@LiquoriceWand @BharatBiotech And yes... i checked on google maps... lbrn combined hospital
1388391656823562241,"Hope you are safe, healthy, and having a productive time amidst the COVID-19 crisis.  A deadly second wave has overrun hospitals and even crematoriums in India. Stopping the spread starts with you.   Register for Vaccine at:  https://t.co/qqOFZ0DkoK  https://t.co/xC5PzvK7BT"
1388668640040394752,Mortuaries in Bengaluru hospitals are full — especially the smaller mortuaries — despite the state government’s efforts to speed up the process of last rites by cutting red tape and opening up more crematoriums and burial grounds.   https://t.co/jUJY40SN1q  https://t.co/jjy6YA3eTA
1388853653818068996,"Modiji aapka bhashan charo taraf chal raha hai,jisme aap health experts, ko befkuf aur khud to tej bata rahe hain. Aapki image Aasma se jamin pe hai.Ab 2024 agar jitna hai to desh ke 300 shahro me itne hospital banwa dejiye ki pure desh ko Medanta jaise sarkari hospital mil jaen."
1389639116594192384,"@gunjanjeni @Sowmyareddyr @BSYBJP 1. Patient Name: Shripad Potdar 2. Age: 55 3. Area / Location: Padmanabha Nagar 4. Symptoms: Weakness, loss of smell and taste, Respiratory Problems 5. Since how many days: 5 Days 6. SPO2 Level: 81 7. Is patient on Oxygen Cylinder? (Yes/No): Yes"
1389506318688428035,"Just in: Taking note of the death of patients in Chamarajanagar due to lack of #oxygen, the HC of Karnataka gave 1 hour deadline to both the Central and State government to explain shortage of oxygen in Karnataka. The Court directed the Central government to inform by 2.30pm."
1389608139142488064,#Delhi ICU Beds available   SVP Covid Hospital has ICU beds available.   Please call : 9868100678 9818047498 #Verified #CovidIndia #COVIDEmergency2021 #DelhiFightsCorona
1389180336056111106,Members of Popular Front #Chamrajnagar district performed the burial service of 18 Covid victims died due to shortage of Oxygen in Chamrajnagar district hospital today. #ResignSudhakar @PFIOfficial @yhpfi @RanaAyyub @ndtv @tv9kannada @AnisPFI  https://t.co/CK9cmHD9oB
1389569135374307329,"Why can't we as a country, develop an AI-based supply chain system that allows for the distribution of Covid related essentials like Oxygen, bed availability and vaccines to the country? Or are we cyber-coolies who can design for others and not for ourselves?#AtmaNirbharBharat"
