id,tweet
1389891461466918914,"@RanaAyyub I am a kannadiga, what Surya is saying is ""Those monsters who are running a racket of hospital bed buisness must be severely punished"" They are the sickest minds and lowest scum. Proud of my MP."
1389891461466918914,"@RanaAyyub I am a kannadiga, what Surya is saying is ""Those monsters who are running a racket of hospital bed buisness must be severely punished"" They are the sickest minds and lowest scum. Proud of my MP."
1388488375439667203,"Desperation in Kerala as kin of COVID-19 patients hunt for ICU, ventilator beds  #Kerala #COVID19 #Covidsurge  https://t.co/ZKRPBkXUVP"
1390173965411250176," https://t.co/FtGTgD3Wi1 #OxygenExpress with filled oxygen tankers has reached Delhi from Mundra, Gujarat by moving swiftly through the Green Corridor.   This will ensure smooth supply of Oxygen for COVID-19 patients in Delhi."
1389780400646463488,"A BJP MP complaining to a BJP CM about a scam by BJP run BBMP deserves to be a mini Netflix series   In all fairness, I hope this eases up the hospital beds situation in Bangalore. On ground, there is very little change so far. Let's wait and see."
1388373087062798336,"@aajtak @ndtv @ABPNews @PTI_News @ANI @ZeeNewsEnglish please showcase some positive &amp; informative news like beds availability in hospital, @oxygen availability in different state hospital etc. Please don't scare us @h_n_patel"
1388331775412166656,"@dineshgrao Pls stop using this for your benefit. Come out to vaccination centres, hospitals and help... Zero political and official representation at health centres."
1389366425945468929,"2 critical #COVID19 patients died in Arka hospital, #Bengaluru due to low flow of oxygen,since hospital didn't get back 35 #Oxygen cylinders sent for refilling. Now 15 cylinders have reached,20 R on the way.45 patients r admitted in the hospital, situation under control as of now  https://t.co/ptqfP0TRk2"
1389899992354021378,patient name- Geetha R BU866566 AGE 51 Contact person  bsavaraj 098809 15666 O2 level is at 70 and dropping need oxygen cylinder atleast in Bangalore Anekal @Tejasvi_Surya @CMofKarnataka @Raghu_Dixit @Dhananjayaka
1390009610749190144,Verified just now +91 81233 14373 Oxygen concentrators in Bangalore.  95k 8th May delivery 75k tomo delivery after 5pm #COVID19 #COVIDEmergencyIndia #covid19india #bangalore #oxygen  @covidres_in
1389199375767769095,"@Central_Railway @RailMinIndia @PiyushGoyalOffc My Tauji,retired guard, admitted at Rly Hospital Jhansi SPO2 55-58! No Ventilator available. Hospital want us to shift to different hospital !No ventilator beds available! No help available.Why is Rly hospital such under resourced?"
1389073989662695424,"@arvindergujral Aveksha hospital(ms palya), female ward with ventilator, one bed is currently available. Call immediately +919632544445"
1389467701576404992,"Serum Institute promises 11 crore Covid-19 vaccines to states, private hospitals  https://t.co/QGojebjnFV"
1389467514170601474,"Like all other schemes announced by @narendramodi and promoted by his chamchas @BSYBJP and @Tejasvi_Surya, 18-44 vaccine also is far away from reality. I searched all the districts neighbouring Bangalore as well. Not one centre/hospital has availability. Zaroor kuch socha hoga!"
1388367822980407298,#AndhBhakt @PMOIndia @narendramodi  @SrBachchan @akshaykumar @KanganaTeam @CMofKarnataka @CMOMaharashtra @CMOKerala @TelanganaCMO  So much fund raising and aid we are getting to fulfill oxygen needs. What will happen to the funds allocated by central/state govt for oxygen supply
1388385440516874240,CM Shri @BSYBJP launched #COVID19 inoculation drive for those in the 18-44 years age group. The State Government is committed to ensure that all above 18 years get vaccinated. Citizens between the ages of 18 and 44 will be given free #CovidVaccines at government hospitals.  https://t.co/jJN8B2FRMW
1388421443621330947,No vaccine 💁 No oxygen💁 No medicines💁 No hospital bed💁  Story of India    #Vaccine_enga_da_dei
1389169830775853060,30 LIVES AT RISK AT MEDAX HOSPITAL - BENGALURU!  They will run out of oxygen in two hours.  Please help!   #Banglore #SosBanglore  @mla_sudhakar @drashwathcn  https://t.co/Gc4u3fWCCF
1389169215957995523,The heart-rending news from Chamrajnagar Karnataka. 24 patients have died due to lack of Oxygen supply &amp; medical supplies.Ths is murder by designed negligence of Yediyurappa Govt.The life of common man is so cheap for this anti-people govt #ResignSudhakar   https://t.co/MAjBBVH4x7
1389965610365317123,"An educationist, BN Dhananjay,  has come forward to offer his school to be converted to a makeshift hospital, free of rental costs.   He, however, has one condition:   https://t.co/VzeqdgVpT6"
1388512973216358400,"@bhumipednekar is it possible to help this family find ICU bed anywhere in Delhi NCR... oxygen levels dropping.  Patient Name: Amit Rastogi Age: 42 yrs R/o 7/25, 2nd floor, East Patel Nagar New Delhi-110008. Attendant Name: Deepa Rastogi (wife) +91-8368272109"
1389997157122330625,"not sure if Aadhar and prescriptions to be shared to unknown phone numbers , they claim to be from a company called ""Portable Oxygen Cylinders"" and from place called Ooklha , they were speaking crude hindi , please save any innocent people from getting duped"
1389205181816991746,5.Preferred hospital:       (Pvt/ Govt): Any 16.Type of Bed Required:       (General/HDU/ICU/Ventilator) ICU/ventilator
1389651292985782274,"To everyone amplifying SOS requests, sharing leads, verifying sources, calling hospitals, getting vaccine information, sharing details about various things-  https://t.co/Yvc4TUYQ3G"
1389848806112382978,What is the time frame for installing 500 medical oxygen plants across the country? What is the penalty clause if not done?
1388753929614229507,"Family urgently needs ICU bed with ventilator in Bangalore. #Covid patient is Ankith Gupta, 31 years, Vijayanagar. Contact person: his cousin Mayur: 09980828001. SRF ID : 2952511346159  BU Number : 689860 @sajjanrajmehta @tinucherian"
1390155436528046084,"You criticize your leader for making you jobless.. Btw what was the job? Duping people under bed scam, medicine scam, oxygen scam! What not are you involved in. #BedScam"
1389561253400432642,@SonuSood sir request your help to get one oxygen concentrator please here in bangalore they are charging 5000 to 12000 which is too high and still not available
1390004540313722882,More hospitals request for oxygen as they face shortages @mla_sudhakar @BBMPCOMM @santwana99 @XpressBengaluru @NewIndianXpress @DHFWKA @sureshshastri06  https://t.co/jsPPsZkk3D
1388854022946185220,For hospitals in &amp; around Haridwar.   BHEL can help you with refilling.   I called all the 3 numbers and just verified.  Refilling only.  https://t.co/eQEXONFBgK
1389242285217382400,@COVResourcesIn #Bengaluru Need ICU/Oxygen Bed for Patient Oxygen Level - 83 Contact - -9620818126 No leads on your website!
1389585024333193216,"@as_resource The patient is admitted to GMC hospital Guhawati, but lacks ICU bed, on steroids, Heparin, and on antibiotic; Saturation 80-85 on Oxygen High-low at 15 Lt.  Cc: @himantabiswa"
1389453826948669441,Just asking. Aren't these expensive hospitals supposed to be equipped with oxygen generators? That's like riot police complaining they don't have batons and basic protective gear in case of any emergency !
1389599090716012551, https://t.co/B4JImEeFCH how can people believe BBMP if hospital beds are illegally blocked ?
1389451457389203459,"@LiciousFoods hi, as a vegan, I find ur daily smses offensive. I understand u have no way 2 know this. Pls remove me frm ur contact list. I believe in cruelty-free dining. Notice the similarity between a patient requesting 4 oxygen &amp; a fish trying 2 breathe. U'll #GoVegan too  🙏"
1389494896625471488,@ainvvy Oxygen isn't a resource that is an individual state's property. For instance Delhi has no oxygen manufacturing facility. By that definition can Haryana and UP declare that all the oxygen manufactured there should go to all their patients first ? Doesn't work that way.
1388918049705664513,@sonaliprasad07 9Ltr oxygen concentrator available Pintoo 9873391119  Verified Three ppl got from him. N.B. pls do not make any advance payment.
1388433746395762689,"Need a ventilator bed immediately in Merrut, Muzaffarnagar or Shamli. Patient is critical and dropping her oxygen levels. Name- indlesh Tomar age-55, contact no-9108367442 @TeamRLD1 @PJkanojia please help."
1390012094620176384,"Patient Name : Mrs Rashmi,40yr  Rajajinagar Breathing Difficulty 2days SPO2:86-88 Searching for ICU bed List of Hospitals Visited : S S Sparsh hospital &amp; 2 more Covid: Negative Attender Mobile No :  9980936726 Brother SRF ID:2952511945 BU Number: Not generated @TeamNamma"
1389451733835784196,#Ahmedabad #Oxygen #CovidHelp
1388454072575881221,Hospital fire in India kills more than a dozen COVID-19 patients  https://t.co/vflw3xjstc via @nypost
1388462545904693254,"#Breaking: 8 covid patients die due to oxygen shortage at #BatraHospital in Delhi, including a senior doctor, This is a Murder !"
1389102423893897217,Tragic news from Chamarajanagar in Karnataka.   24 patients have died in the last 24 hours due to lack of supply of Oxygen &amp; medical supplies.  This when CM Yediyurappa and Health Minister keep lying there is no shortage of Oxygen.  These aren't COVID deaths. These are MURDERS.
1388904022052990980,ICU Bed required. Please DM if any verified leads.   @Tejasvi_Surya @srivatsayb @Tej_AnanthKumar #SOSIYC #sosbangalore #covid #icu  https://t.co/SpX34Uub6Z
1388421119904862208,@sakshichand8TOI @Benarasiyaa @TOIDelhi @ShefVaidya @UnSubtleDesi  even batra hospital is lying similar to @bahardutt  and @BDUTT ... You can write a article decoding these lies by asking ambulance drivers or you can ask nursing staff of the hospital
1389443051966263299,Social media is rife with positive feedback for Bengaluru’s 108 and 1912 numbers. Our experience is that hospitals reject patients even with BBMP’s bed allocation. They dare us to file a complaint.
1389280567363981315,My Cousin who was in ICU has fully recovered and got discharged from the hospital today. Feeling so relieved. God is great 🙏🙏🙏
