id,tweet
1388463030707445760,My sis Deepa Singh's clinical summary. She is suffering from severe ARDS secondary to covid 19 with refractory hypoxia. We r looking for an hospital in #Bangalore that has ECMO (extra corporeal membrane oxygenation) trmt. #COVID19India #CovidhelpBangalore @SonuSood #CovidHelp  https://t.co/HaxzUmFrJG
1388463030707445760,My sis Deepa Singh's clinical summary. She is suffering from severe ARDS secondary to covid 19 with refractory hypoxia. We r looking for an hospital in #Bangalore that has ECMO (extra corporeal membrane oxygenation) trmt. #COVID19India #CovidhelpBangalore @SonuSood #CovidHelp  https://t.co/HaxzUmFrJG
1389136209037852672,#COVIDSecondWaveInIndia #COVID19  22 people in a government hospital in #Karnataka die without oxygen. @RahulGandhi questions died or killed?    https://t.co/AQEF6crh6p
1389114798860738561,24 patients dead in #hospital in #Chamarajanagar in #Karnataka due to lack of #Oxygen  @CMofKarnataka @mla_sudhakar @DHFWKA @XpressBengaluru @santwana99 @ramupatil_TNIE @AshwiniMS_TNIE @Cloudnirad @anusharavi10
1388725382346469378,"We should teach basic science to all... You CANT make oxygen from nitrogen...  If we have to do, it we have to a nuclear reaction nd not a chemical reaction.   Times of India: Explore possibility of O2 production from nitrogen: UP CM Yogi Adityanath.  https://t.co/4AbgX6VzEX"
1389507129216696325,@dspruthvi @_pallavighosh @MamataOfficial Right now Bhakths need Oxygen so please dont ban any kinda transport
1389902639702421505,"@ndtv @Tejasvi_Surya , diverting chamrajnagar tragedy and other murder by govt to a communal politics isn’t the solution. You &amp; your govt are equally responsible for every death due to shortage of Oxygen or Medicine anywhere in Karnataka #DiaperSuryaExposed"
1389536196368367622,"@himantabiswa Sir, can't we start a mobile vaccination drive where citizens can enroll through app and take their doses at vaccination center as well as on mobile facility (patrolling ambulance), citizens who are out already can take vaccine wherever they see this mobile van."
1389561253400432642,@SonuSood sir request your help to get one oxygen concentrator please here in bangalore they are charging 5000 to 12000 which is too high and still not available
1388435963563577345,"@Aakar__Patel @PTI_News Oxygen express is a sham and only makes for good photo op and PR. Not a scalable solution, especially at the nth hour, for a country like India. It is only a supplementary option."
1389847139409268738,@Habeebinamdar @Tejasvi_Surya These ppl should stop using oxygen coming from middle East countries also then 🤦🤦..  When u r expected to save PPL u r doing communal politics
1388932241611395072,"@104_GoTN 1. Name: Janardhanan P 2. Age/Gender: 26 /Male 3. Phone No: 9566202203 4. Area/District: Koyembedu/Chennai 5. RT-PCR : Report Pending 6. Name of the Hospital:  7. Current requirement: Bed -Normal 8. SpO₂ reading: 89 9. Chest CT Score: 24/40 10.Fever, cough  #BedsForTN"
1389969710377181189,"@AiyshwaryaM Absolutely ZERO foresight. Else, why will any sane govt on earth export 9300 MT of oxygen.   Absolutely ZERO ownership. Else, why will any sane govt on earth ignore the signs of experts who warned us of a catastrophe.   #ModiMadeDisaster"
1390132669384560640,I’ve given up on even making an attempt to book a slot after those alerts through various telegram groups. My stress levels go through the roof! Also I don’t ducking understand the logic of opening slots at random hours. Why can’t each hospital has a fixed hour of opening slots?!
1388554621015101443,Urgent need of Remdesivir for my friend's mother. She is in ICU with HRCT score 18/25 and her oxygen dropped to 30 today. There's no supply of Remdesevir from 2 days in Anantshree hospital Bhopal.  Please help sir! 9770282910 #Bhopal #Remdesivir #Urgent #SOSBhopal
1389276744633384961,"If anyone is looking for beds in hospital in #Udaipur, these were our top leads today where we got positive response(situation might be different now):  ESIC RNT Hospital JJ Hospital MB hospital"
