id,tweet
1388506433721802752,@mla_sudhakar @narendramodi @DVSadanandGowda @BSYBJP Sir your attention please Infront of every hospital in Karnataka can u place a cryogenic oxygen tank so that they can fill the oxygen directly from near the hospital.
1388506433721802752,@mla_sudhakar @narendramodi @DVSadanandGowda @BSYBJP Sir your attention please Infront of every hospital in Karnataka can u place a cryogenic oxygen tank so that they can fill the oxygen directly from near the hospital.
1389491433200029698,"No consignment of 3,000 oxygen concentrators pending with Custom authorities: Finance Ministry - Mumbai Mirror  https://t.co/d5dCkOC1wy"
1390008721770565634,@Tejasvi_Surya @BBMPCOMM  A running hospital wants to extend and add another set of #bangalorebeds in a satelite centre and we are unable to get through. Can you help #banashankari #CovidBangalore #tejasvisurya #BBMPBedScam #BBMPFIGHTSCOVID19
1388436548480212992,@ChandrusWeb don’t the Indian army have these oxygen generators for field hospitals?
1389173523826970630,@INCIndia MP @DKSureshINC Requests @CMofKarnataka @BSYBJP to supply #OxygenEmergency  for 200 patients who are on #OxygenBed at @rajarajeshwari medical college and save lives. Oxygen will finish by 5pm as per #mp.  https://t.co/7g260MiX3h
1389199687324897281,"24 HINDU Covid patients were killed at Chamarajnagar hospital in the name of oxygen shortage, its nothing but a conspiracy to defame Our great pm Modi ji.                   Hail Bhakths. @Gaddapa @vvenkataramu @QuaterKutti"
1388403718748401664,@t_d_h_nair His prophecy on 2013 became true today with his constant hard work to doom the nation and sell it to crony industrialists for cheap!! #doomed #nationOnSales #Oxygen for patients
1389471615176429569,@ManipalHealth @SetuAarogya @CMofKarnataka @mla_sudhakar Despite setting an appointment the hospital says no vaccines and don't come when we call you. Why are 45+ people able to walk in and get same vaccine? When are you letting the 18+ category get the vaccine?
1389901829627076611,@wokaynotwokay @bSoham_ @AmanShouts Please book an appointment with doctor on Apollo 24/7 application and request the hospital doctor to have a word with the doctor at Apollo. Thank you.  https://t.co/Jd6cPsiaWs
1389251433367699457,"@tarequelaskar Sir, you could download “Graph my health” app for video/tele consultation. It’s by Aster CMI hospital. I personally recommend Dr Sunil Kumar K."
1389829124827451397,"When all this is over, the governments should collate all these tweets of desperate help - for beds, oxygen, plasma, remdesivir, ventilators - collate them and print them out and laminate them and stick them on a wall next to India Gate, as a constant reminder. The Wall of Shame."
1389835452199231489,"@BBMPSouthZone My mother had tested Covid positive and her Oxygen level is going down, I have been calling since the last two days for a bed and you guys have taken the request and promised to call back but no calls yet  SRF - 2952511833378 Patient name - Sharmeen Nudret"
1388365898864463877,Throw out Rashmika mandanna out of my country India 🇮🇳 she and her family don't desire to live in my country send her to Africa forest till now she has not donate a single penny to my country India 🇮🇳 or visit any hospital to check the patients
1389955298882854914,"#SOSIYC Brought to notice of Gulbarga District administration , Congress MLA Priyank Kharge sir had informed about the urgency to District official ! Spoken to ZP CEO  Almost all Private Hospital's in Kalaburagi facing oxygen shortage ! @IYC  @srinivasiyc @AnilTpyc"
1389848979655913473,"Life in Bangalore till yesterday it was like help me find ICU/oxygen anyone help. Tdy it's like how are u even getting Oxygen/beds?  Ppl you have to use your brain,these politicians try to manipulate you everytime but ppl help you in yiur hard time are the culprit 4 u,get a Life"
1388538236310462464,@PrabhuNs_ @UPGovt We owe to you DM sahab. Thanks for your continuous effort to restoring the demand of #oxygen in #Agra Please accept me gratitude....🙏🙏🙏 Thanks
