id,tweet
1388724424661102592,@tv9kannada @SUVARNANEWS24X7 @publictvnews.  Where is corona count where is exclusive videos and catchy punch lines… please show what is important at this time…do a exclusive for beds availability in hospitals oxygen availability in hospitals help needy.
1388724424661102592,@tv9kannada @SUVARNANEWS24X7 @publictvnews.  Where is corona count where is exclusive videos and catchy punch lines… please show what is important at this time…do a exclusive for beds availability in hospitals oxygen availability in hospitals help needy.
1389505733151006727,"This World Asthma Day, eliminate your misbeliefs about Asthma and trust the guidance of experts.  To book an appointment, call: 080 4969 4969     or visit:  https://t.co/o0RS0jfYTu  #WorldAsthmaDay #AsthmaDay #Asthma #LiveHealthyLife #Sakra #SakraWorldHospital  https://t.co/qbcw2ZtbE4"
1389917783618506757,May 4- Karnataka: 24 COVID-19 patients die due to shortage of oxygen in govt hospital  https://t.co/Z7kxLSgP0M
1388507906790678528,@ajaymaken  @raghav_chadha  Why Rajasthan holding Oxygen Tankers meant for Delhi
1389104264681713666,ಆಕ್ಸಿಜನ್ ವ್ಯತ್ಯಯ: 24 ಜನರೂ ಆಕ್ಸಿಜನ್ ಕೊರತೆಯಿಂದ ಮೃತಪಟ್ಟಿಲ್ಲ ಎಂದ ಸಚಿವ ಸುರೇಶ್ ಕುಮಾರ್  #Coronavirus #Covid19 #Oxygen #OxygenShortage #Chamarajanagar #SureshKumar   https://t.co/YJfxRKN7CT
1389699995650035715,Girl dies due to unavailability of hospital bed  https://t.co/L3mlhCR2c3 @deccanherald
1389215806811111427,"@PurneaTimes @BiharCovid_ @mangalpandeybjp Patient name: Kalpana Mishra Age: 53 Max 7 hospital, Rambagh, Purnia, Bihar 854301  Attendant name : Chitra Kashyap"
1389994623095820291,"Hon’ble @CMofKarnataka Sri @BSYBJP Sir,   As #Covid19 engulfs us, I hereby write to you in great distress of not being able to sufficiently help people of my Jayanagara constituency with ICU Ventilator Beds, #Remdesivir, Oxygen &amp; Vaccines.   #Covid19 #Bengaluru   @INCKarnataka"
1388597925761011712,"@sarayu_r @scambhavi Home ICU does not have ventilator and their concentrator is also of 5L flow, they will get their delivery on Tuesday, contact after that. Price - 58000 per day, 10 day min + 4 Lacks security deposit. Posting as I am in regular touch with them for my patient."
1389907146192478212,"""He could have asked why... Modi is not giving the state enough oxygen or vaccines. He could have asked why the Union government hasn’t given a single oxygen concentrator that has been received from foreign missions to Karnataka.""   But, No. Always, #Hatemongering as #Distraction"
1388453144825237509,Heart-breaking scenes outside Gujarat hospital as bodies burn on stretchers and beds  https://t.co/Ci5AyIEiIo
1389583322196496385,"@Aparna The following has been verified by our volunteers in the past hour as of 4 May 10 AM.  1. Oxygen Beds Available: CWG Covid Centre Akshardham, 9310080537 2. Oxygen Beds and Ventilator Beds Available, DRDO Hospital,  Delhi Cantt (Subject to patient health)"
1389606786571784192,@sadhuken1979 @gufrankhanazmi @MJALSHRIKA @Swamy39 @WHO @MuslimMirror To defeat CCP first the country most come out of this crisis.  Vaccine drive must be increase many fold and emergency purchases must be made from every brand of vaccine.  Every state must set up oxygen manufacturing.  Disaster management must be handed over to the Army
1388499285851865093,SRS Noida Hospital - SOS for Oxygen
1388371265853878274,My humble request to @ZeeNews @TimesNow @IndiaToday You guys hv the maximum reach..you guys hv the connect..you guys hv the source..Along with your minute by minute reporting of shortage of Oxygen/Beds..y r u not using  your reach/source to provide help to invididuals
1389630302209806336,"ಆಸ್ಪತ್ರೆ ಸಿಬ್ಬಂದಿ, ಅಗ್ನಿಶಾಮದ ದಳದ ಸಮಯಪ್ರಜ್ಞೆಯಿಂದ ಮೈಸೂರಿನಲ್ಲಿ 300ಕ್ಕೂ ಹೆಚ್ಚು ರೋಗಿಗಳು ಬಚಾವ್  #Oxygen"
1388382042639933448,Contact list of #oxygensuppliers across #Karnataka.   #oxygen #OxygenEmergency #OxygenCylinder #OxygenCrisis #OxygenCylinders #Oxygensupply #COVIDEmergency #CovidSOS #CovidHelp #CovidInfo #Covid #COVIDEmergency2021 #amplify @SonuSood @SoodFoundation  https://t.co/8sBN2dgTAg
1389779744451825665,@Arun2981 @Aam_Nationalist Another person who needs psychiatrist more than oxygen
1389836777951666176,"GOI should have a dashboard with live streaming of Covid stats, oxygen stats, covid medicine stats, ICU bed stats."
1389999080806391813,"a) money available on tap, b) logistics and transport, c) connects with every potential oxygen supplier in a 150-200 km radius, d) strong local connects. (2/3) @oxygenblr"
1388368703062908929,"Update:  The family was promised Pvt admission at a hospital in Nagarabhavi. But, turned away as discharges didn't happen in time. O2 levels falling down. Now, they or on their way to Shankara Hospital on Kanakapura road, #BBMP quota I am told. Hope he gets bed 🤞 #CovidIndia"
1389565714927734784,@ANKUBAKSHI @ankupande Requirement: Bed with Oxygen and Ventilator Location: Dehradoon-ONGC Hospital Contact name: Sameer Kumar Patient relationship: Father of Sameer Patient age: 85 Contact number: 09752771389
1389422263183630338,#BreakingNews ಚಾಮರಾಜನಗರಕ್ಕೆ ಬಂತೂ ಪ್ರಾಣವಾಯು. ಆಸ್ಪತ್ರೆಗೆ 160 ಜಂಬೋ ಸಿಲಿಂಡರ್ ರವಾನೆ. ಮಧ್ಯಾಹ್ನದ ವೇಳೆಗೆ ಮತ್ತೆ 100 ಸಿಲಿಂಡರ್ ಬರುವ ಸಾಧ್ಯತೆ. ಮೈಸೂರಿನ ಸದರನ್​ ಗ್ಯಾಸ್ ಏಜೆನ್ಸಿಯಿಂದ ಆಮ್ಲಜನಕ.  #TrustNews18Kannada #Covid19 #Oxygen  https://t.co/dmaGSFgxRr
