id,tweet
1389592250577948682,"MP @Tejasvi_Surya, his uncle who is a MLA &amp; two other MLAs now held a PC alleging huge fraud in bed allocation by BBMP in Hospitals. Tesjwaswin Surya -&gt;BJP BBMP -&gt; BJP State -&gt; BJP Centre -&gt; BJP CM Yediyurappa -&gt; BJP   MP accusing his own CM Yediyurappa &amp; Ministers of corruption."
1389592250577948682,"MP @Tejasvi_Surya, his uncle who is a MLA &amp; two other MLAs now held a PC alleging huge fraud in bed allocation by BBMP in Hospitals. Tesjwaswin Surya -&gt;BJP BBMP -&gt; BJP State -&gt; BJP Centre -&gt; BJP CM Yediyurappa -&gt; BJP   MP accusing his own CM Yediyurappa &amp; Ministers of corruption."
1388503480369696773,"@AsutoshDec14 @GautamGambhir @vikrantgupta73 @BJP4Delhi @ArvindKejriwal For other leads, select Delhi, then others and ambulance.. see if it helps..unverified these are but nevertheless single link source of info"
1390039377875595265,"(9/n) #Oxygen cylinders typically last 7-12 hrs. Unlike oxygen concentrators, does not need electricity so no fear of power cuts. Can be refilled.   Most providers are charging around 8K-10K as refundable deposit + 1.5K to 3K per refill. The regulator costs around 2K-5K. All INR"
1388754898565537792,"A friend works at a hospital in Delhi, dreamt of an empty bed last night and in her dream started shouting to admit someone there. She realised in a few seconds there was no doctor/nurse, it was abandoned. Imagine the toll on the mental health of health care workers #CovidIndia"
1389165257461960704,@IYC @IYCKarnataka @srinivasiyc @siddaramaiah @DKShivakumar @INCKarnataka   #sosbengaluru #OxygenSOS #OxygenCrisis #Oxygen #SOSIYC #bangalorecovid #BangaloreSOS #bangalore #Bengaluru #Bengalurucovid
1389770512356626434,@SonuSood @FcSonuSood @RRRMovie  Need an oxygen bed in electronic city bengaluru  Patient name : Satish Oxygen level : 89
1389580110739636224,#IndiaNeedsOxygen #Oxygen #OxygenCrisis
1389887287475851266,INS Talwar arrives at New Mangalore with the first consignment of Oxygen from Bahrain  #COVIDSecondWaveInIndia #IndianNavy #IndiaNeedsOxygen #SamudraSetu_II  #Karnataka  https://t.co/88Evijjk5M
1389439855940177920,@PratikSantra @dulcetchani @deepikagumaste @SankethYS Yes. This is for ambulance facility but I need ventilator bed.
1389190944285552640,"#soa Ruchi Dave ,age 47, O+,  4 units of plasma oxygen - 75 on ventilator Address- 285 rohit Nagar phase 2 e 8 extension bhopal  Call urgent- 9753945700 9977004689(daughter) Hosp AIIMS Need Plasma @CMMadhyaPradesh #BhopalFightsCorona @Ramesh_Mendola @ChouhanShivraj @MoHFW_INDIA"
1389801633559695362,"@krishnabgowda @BSYBJP @BYVijayendra Govt is doing its best .PL continue addressing the issue of Shortage of Beds ,Oxygen and Medicines. Have better and efficient IAS and non IAS officers who have Passion ,and Zeal and Commitment for  Social service ."
1389546511915274240,"@sadhavi @AsYouNotWish @PMOIndia Where do you get doctors and nurses for 250 hospitals? The way india functions, all quacks would be employed as doctors which would be even more dangerous"
1389141566078341122,@BBCBreaking chamarajanagar district Karnataka 24 people die oxygen shortage
1389421891098578946,"@ghoul_ghouldark @ajay43 @MitaliLive Are you for real? Let me give you a reality check? You dont live in NY. You live in India. And for the record, NY also went through oxygen crisis. Im grateful to God that a Gandhi or MMS were not ruling. Deaths would hv been so many that entire cities would look empty"
1389182390468153353,"@Joshi_Aar @Sem303 in delhi, auto guys have become the ambulance guys at times as not enough! hopefully we in blr wouldn't get there."
1389924767457636353,"@SoodFoundation @SonuSood Urgent need for my mother.   Itolizumab 100mg OR tocilizumab 400 mg  Patient Name: Nainaben Gondhiya Age: 64 yrs Hospital Name: Rainbow multi speciality hospital Hospital Location: Vapi, Gujarat Oxygen saturation: 80% with heavy oxygen  Ph no: 9611644588"
1389660242321952768,@JhaSanjay Then why demand for Oxygen is not reduced.
1389091826422874114,@KanganaTeam Get out of your comfort bubble and see what Inians are actually going through in the hospital
1388547983306739712,@yash_gowdaa Estu jana iddaro aste icu itkondre maintain madodu yaru... You know how much it costs to maintain a icu and oxygen unit... Better keep distance and not get affect covid
1389483622244118529,Patient Name: Shyamalendu Bannerjee  Age: 71 Oxygen saturation: 62 Location : Dum Dum  Contact:  73045 45858   Icu bed with oxygen  Tried govt. Covid management system..hospital not picking the calls  Any help ?  @swastika24 @paramspeak @mimichakraborty
1389840211186700291,5 Covid Patients Die At Roorkee Hospital Due To Disruption In Oxygen Supply
1389233016363311104,But as per our health minister @drharshvardhan there is no shortage of oxygen
1389553098931073024,"This is insensitive and shocking. Doctors are risking their lives and trying their best to save patients. Hospital staff are working around the clock and are physically, emotionally and mentally exhausted. How was this even published?   https://t.co/Mse70hxthY via @BangaloreMirror"
1388427282046357507,@sreemenon @DKShivakumar Use commonsense  no ambulance was kept ideal each and every single ambulance is in service. They purchased the ambulance which is already in service. What makes it difference? Number never increased. Just branding there own party name that’s all.
